date;Bundesland;PubHoliday
2020-04-11;Rheinland-Pfalz;0
2020-04-11;Saarland;0
2020-04-11;Sachsen;0
2020-04-11;Sachsen-Anhalt;0
2020-04-11;Schleswig-Holstein;0
2020-04-11;Thüringen;0
2020-04-12;Baden-Württemberg;0
2020-04-12;Bayern;0
2020-04-12;Berlin;0
2020-04-12;Brandenburg;1
2020-04-12;Bremen;0
2020-04-12;Hamburg;0
2020-04-12;Hessen;0
2020-04-12;Mecklenburg-Vorpommern;0
2020-04-12;Niedersachsen;0
2020-04-12;Nordrhein-Westfalen;0
2020-04-12;Rheinland-Pfalz;0
2020-04-12;Saarland;0
2020-04-12;Sachsen;0
2020-04-12;Sachsen-Anhalt;0
2020-04-12;Schleswig-Holstein;0
2020-04-12;Thüringen;0
2020-04-13;Baden-Württemberg;1
2020-04-13;Bayern;1
2020-04-13;Berlin;1
2020-04-13;Brandenburg;1
2020-04-13;Bremen;1
2020-04-13;Hamburg;1
2020-04-13;Hessen;1
2020-04-13;Mecklenburg-Vorpommern;1
2020-04-13;Niedersachsen;1
2020-04-13;Nordrhein-Westfalen;1
2020-04-13;Rheinland-Pfalz;1
2020-04-13;Saarland;1
2020-04-13;Sachsen;1
2020-04-13;Sachsen-Anhalt;1
2020-04-13;Schleswig-Holstein;1
2020-04-13;Thüringen;1
2020-04-14;Baden-Württemberg;0
2020-04-14;Bayern;0
2020-04-14;Berlin;0
2020-04-14;Brandenburg;0
2020-04-14;Bremen;0
2020-04-14;Hamburg;0
2020-04-14;Hessen;0
2020-04-14;Mecklenburg-Vorpommern;0
2020-04-14;Niedersachsen;0
2020-04-14;Nordrhein-Westfalen;0
2020-04-14;Rheinland-Pfalz;0
2020-04-14;Saarland;0
2020-04-14;Sachsen;0
2020-04-14;Sachsen-Anhalt;0
2020-04-14;Schleswig-Holstein;0
2020-04-14;Thüringen;0
2020-04-15;Baden-Württemberg;0
2020-04-15;Bayern;0
2020-04-15;Berlin;0
2020-04-15;Brandenburg;0
2020-04-15;Bremen;0
2020-04-15;Hamburg;0
2020-04-15;Hessen;0
2020-04-15;Mecklenburg-Vorpommern;0
2020-04-15;Niedersachsen;0
2020-04-15;Nordrhein-Westfalen;0
2020-04-15;Rheinland-Pfalz;0
2020-04-15;Saarland;0
2020-04-15;Sachsen;0
2020-04-15;Sachsen-Anhalt;0
2020-04-15;Schleswig-Holstein;0
2020-04-15;Thüringen;0
2020-04-16;Baden-Württemberg;0
2020-04-16;Bayern;0
2020-04-16;Berlin;0
2020-04-16;Brandenburg;0
2020-04-16;Bremen;0
2020-04-16;Hamburg;0
2020-04-16;Hessen;0
2020-04-16;Mecklenburg-Vorpommern;0
2020-04-16;Niedersachsen;0
2020-04-16;Nordrhein-Westfalen;0
2020-04-16;Rheinland-Pfalz;0
2020-04-16;Saarland;0
2020-04-16;Sachsen;0
2020-04-16;Sachsen-Anhalt;0
2020-04-16;Schleswig-Holstein;0
2020-04-16;Thüringen;0
2020-04-17;Baden-Württemberg;0
2020-04-17;Bayern;0
2020-04-17;Berlin;0
2020-04-17;Brandenburg;0
2020-04-17;Bremen;0
2020-04-17;Hamburg;0
2020-04-17;Hessen;0
2020-04-17;Mecklenburg-Vorpommern;0
2020-04-17;Niedersachsen;0
2020-04-17;Nordrhein-Westfalen;0
2020-04-17;Rheinland-Pfalz;0
2020-04-17;Saarland;0
2020-04-17;Sachsen;0
2020-04-17;Sachsen-Anhalt;0
2020-04-17;Schleswig-Holstein;0
2020-04-17;Thüringen;0
2020-04-18;Baden-Württemberg;0
2020-04-18;Bayern;0
2020-04-18;Berlin;0
2020-04-18;Brandenburg;0
2020-04-18;Bremen;0
2020-04-18;Hamburg;0
2020-04-18;Hessen;0
2020-04-18;Mecklenburg-Vorpommern;0
2020-04-18;Niedersachsen;0
2020-04-18;Nordrhein-Westfalen;0
2020-04-18;Rheinland-Pfalz;0
2020-04-18;Saarland;0
2020-04-18;Sachsen;0
2020-04-18;Sachsen-Anhalt;0
2020-04-18;Schleswig-Holstein;0
2020-04-18;Thüringen;0
2020-04-19;Baden-Württemberg;0
2020-04-19;Bayern;0
2020-04-19;Berlin;0
2020-04-19;Brandenburg;0
2020-04-19;Bremen;0
2020-04-19;Hamburg;0
2020-04-19;Hessen;0
2020-04-19;Mecklenburg-Vorpommern;0
2020-04-19;Niedersachsen;0
2020-04-19;Nordrhein-Westfalen;0
2020-04-19;Rheinland-Pfalz;0
2020-04-19;Saarland;0
2020-04-19;Sachsen;0
2020-04-19;Sachsen-Anhalt;0
2020-04-19;Schleswig-Holstein;0
2020-04-19;Thüringen;0
2020-04-20;Baden-Württemberg;0
2020-04-20;Bayern;0
2020-04-20;Berlin;0
2020-04-20;Brandenburg;0
2020-04-20;Bremen;0
2020-04-20;Hamburg;0
2020-04-20;Hessen;0
2020-04-20;Mecklenburg-Vorpommern;0
2020-04-20;Niedersachsen;0
2020-04-20;Nordrhein-Westfalen;0
2020-04-20;Rheinland-Pfalz;0
2020-04-20;Saarland;0
2020-04-20;Sachsen;0
2020-04-20;Sachsen-Anhalt;0
2020-04-20;Schleswig-Holstein;0
2020-04-20;Thüringen;0
2020-04-21;Baden-Württemberg;0
2020-04-21;Bayern;0
2020-04-21;Berlin;0
2020-04-21;Brandenburg;0
2020-04-21;Bremen;0
2020-04-21;Hamburg;0
2020-04-21;Hessen;0
2020-04-21;Mecklenburg-Vorpommern;0
2020-04-21;Niedersachsen;0
2020-04-21;Nordrhein-Westfalen;0
2020-04-21;Rheinland-Pfalz;0
2020-04-21;Saarland;0
2020-04-21;Sachsen;0
2020-04-21;Sachsen-Anhalt;0
2020-04-21;Schleswig-Holstein;0
2020-04-21;Thüringen;0
2020-04-22;Baden-Württemberg;0
2020-04-22;Bayern;0
2020-04-22;Berlin;0
2020-04-22;Brandenburg;0
2020-04-22;Bremen;0
2020-04-22;Hamburg;0
2020-04-22;Hessen;0
2020-04-22;Mecklenburg-Vorpommern;0
2020-04-22;Niedersachsen;0
2020-04-22;Nordrhein-Westfalen;0
2020-04-22;Rheinland-Pfalz;0
2020-04-22;Saarland;0
2020-04-22;Sachsen;0
2020-04-22;Sachsen-Anhalt;0
2020-04-22;Schleswig-Holstein;0
2020-04-22;Thüringen;0
2020-04-23;Baden-Württemberg;0
2020-04-23;Bayern;0
2020-04-23;Berlin;0
2020-04-23;Brandenburg;0
2020-04-23;Bremen;0
2020-04-23;Hamburg;0
2020-04-23;Hessen;0
2020-04-23;Mecklenburg-Vorpommern;0
2020-04-23;Niedersachsen;0
2020-04-23;Nordrhein-Westfalen;0
2020-04-23;Rheinland-Pfalz;0
2020-04-23;Saarland;0
2020-04-23;Sachsen;0
2020-04-23;Sachsen-Anhalt;0
2020-04-23;Schleswig-Holstein;0
2020-04-23;Thüringen;0
2020-04-24;Baden-Württemberg;0
2020-04-24;Bayern;0
2020-04-24;Berlin;0
2020-04-24;Brandenburg;0
2020-04-24;Bremen;0
2020-04-24;Hamburg;0
2020-04-24;Hessen;0
2020-04-24;Mecklenburg-Vorpommern;0
2020-04-24;Niedersachsen;0
2020-04-24;Nordrhein-Westfalen;0
2020-04-24;Rheinland-Pfalz;0
2020-04-24;Saarland;0
2020-04-24;Sachsen;0
2020-04-24;Sachsen-Anhalt;0
2020-04-24;Schleswig-Holstein;0
2020-04-24;Thüringen;0
2020-04-25;Baden-Württemberg;0
2020-04-25;Bayern;0
2020-04-25;Berlin;0
2020-04-25;Brandenburg;0
2020-04-25;Bremen;0
2020-04-25;Hamburg;0
2020-04-25;Hessen;0
2020-04-25;Mecklenburg-Vorpommern;0
2020-04-25;Niedersachsen;0
2020-04-25;Nordrhein-Westfalen;0
2020-04-25;Rheinland-Pfalz;0
2020-04-25;Saarland;0
2020-04-25;Sachsen;0
2020-04-25;Sachsen-Anhalt;0
2020-04-25;Schleswig-Holstein;0
2020-04-25;Thüringen;0
2020-04-26;Baden-Württemberg;0
2020-04-26;Bayern;0
2020-04-26;Berlin;0
2020-04-26;Brandenburg;0
2020-04-26;Bremen;0
2020-04-26;Hamburg;0
2020-04-26;Hessen;0
2020-04-26;Mecklenburg-Vorpommern;0
2020-04-26;Niedersachsen;0
2020-04-26;Nordrhein-Westfalen;0
2020-04-26;Rheinland-Pfalz;0
2020-04-26;Saarland;0
2020-04-26;Sachsen;0
2020-04-26;Sachsen-Anhalt;0
2020-04-26;Schleswig-Holstein;0
2020-04-26;Thüringen;0
2020-04-27;Baden-Württemberg;0
2020-04-27;Bayern;0
2020-04-27;Berlin;0
2020-04-27;Brandenburg;0
2020-04-27;Bremen;0
2020-04-27;Hamburg;0
2020-04-27;Hessen;0
2020-04-27;Mecklenburg-Vorpommern;0
2020-04-27;Niedersachsen;0
2020-04-27;Nordrhein-Westfalen;0
2020-04-27;Rheinland-Pfalz;0
2020-04-27;Saarland;0
2020-04-27;Sachsen;0
2020-04-27;Sachsen-Anhalt;0
2020-04-27;Schleswig-Holstein;0
2020-04-27;Thüringen;0
2020-04-28;Baden-Württemberg;0
2020-04-28;Bayern;0
2020-04-28;Berlin;0
2020-04-28;Brandenburg;0
2020-04-28;Bremen;0
2020-04-28;Hamburg;0
2020-04-28;Hessen;0
2020-04-28;Mecklenburg-Vorpommern;0
2020-04-28;Niedersachsen;0
2020-04-28;Nordrhein-Westfalen;0
2020-04-28;Rheinland-Pfalz;0
2020-04-28;Saarland;0
2020-04-28;Sachsen;0
2020-04-28;Sachsen-Anhalt;0
2020-04-28;Schleswig-Holstein;0
2020-04-28;Thüringen;0
2020-04-29;Baden-Württemberg;0
2020-04-29;Bayern;0
2020-04-29;Berlin;0
2020-04-29;Brandenburg;0
2020-04-29;Bremen;0
2020-04-29;Hamburg;0
2020-04-29;Hessen;0
2020-04-29;Mecklenburg-Vorpommern;0
2020-04-29;Niedersachsen;0
2020-04-29;Nordrhein-Westfalen;0
2020-04-29;Rheinland-Pfalz;0
2020-04-29;Saarland;0
2020-04-29;Sachsen;0
2020-04-29;Sachsen-Anhalt;0
2020-04-29;Schleswig-Holstein;0
2020-04-29;Thüringen;0
2020-04-30;Baden-Württemberg;0
2020-04-30;Bayern;0
2020-04-30;Berlin;0
2020-04-30;Brandenburg;0
2020-04-30;Bremen;0
2020-04-30;Hamburg;0
2020-04-30;Hessen;0
2020-04-30;Mecklenburg-Vorpommern;0
2020-04-30;Niedersachsen;0
2020-04-30;Nordrhein-Westfalen;0
2020-04-30;Rheinland-Pfalz;0
2020-04-30;Saarland;0
2020-04-30;Sachsen;0
2020-04-30;Sachsen-Anhalt;0
2020-04-30;Schleswig-Holstein;0
2020-04-30;Thüringen;0
2020-05-01;Baden-Württemberg;1
2020-05-01;Bayern;1
2020-05-01;Berlin;1
2020-05-01;Brandenburg;1
2020-05-01;Bremen;1
2020-05-01;Hamburg;1
2020-05-01;Hessen;1
2020-05-01;Mecklenburg-Vorpommern;1
2020-05-01;Niedersachsen;1
2020-05-01;Nordrhein-Westfalen;1
2020-05-01;Rheinland-Pfalz;1
2020-05-01;Saarland;1
2020-05-01;Sachsen;1
2020-05-01;Sachsen-Anhalt;1
2020-05-01;Schleswig-Holstein;1
2020-05-01;Thüringen;1
2020-05-02;Baden-Württemberg;0
2020-05-02;Bayern;0
2020-05-02;Berlin;0
2020-05-02;Brandenburg;0
2020-05-02;Bremen;0
2020-05-02;Hamburg;0
2020-05-02;Hessen;0
2020-05-02;Mecklenburg-Vorpommern;0
2020-05-02;Niedersachsen;0
2020-05-02;Nordrhein-Westfalen;0
2020-05-02;Rheinland-Pfalz;0
2020-05-02;Saarland;0
2020-05-02;Sachsen;0
2020-05-02;Sachsen-Anhalt;0
2020-05-02;Schleswig-Holstein;0
2020-05-02;Thüringen;0
2020-05-03;Baden-Württemberg;0
2020-05-03;Bayern;0
2020-05-03;Berlin;0
2020-05-03;Brandenburg;0
2020-05-03;Bremen;0
2020-05-03;Hamburg;0
2020-05-03;Hessen;0
2020-05-03;Mecklenburg-Vorpommern;0
2020-05-03;Niedersachsen;0
2020-05-03;Nordrhein-Westfalen;0
2020-05-03;Rheinland-Pfalz;0
2020-05-03;Saarland;0
2020-05-03;Sachsen;0
2020-05-03;Sachsen-Anhalt;0
2020-05-03;Schleswig-Holstein;0
2020-05-03;Thüringen;0
2020-05-04;Baden-Württemberg;0
2020-05-04;Bayern;0
2020-05-04;Berlin;0
2020-05-04;Brandenburg;0
2020-05-04;Bremen;0
2020-05-04;Hamburg;0
2020-05-04;Hessen;0
2020-05-04;Mecklenburg-Vorpommern;0
2020-05-04;Niedersachsen;0
2020-05-04;Nordrhein-Westfalen;0
2020-05-04;Rheinland-Pfalz;0
2020-05-04;Saarland;0
2020-05-04;Sachsen;0
2020-05-04;Sachsen-Anhalt;0
2020-05-04;Schleswig-Holstein;0
2020-05-04;Thüringen;0
2020-05-05;Baden-Württemberg;0
2020-05-05;Bayern;0
2020-05-05;Berlin;0
2020-05-05;Brandenburg;0
2020-05-05;Bremen;0
2020-05-05;Hamburg;0
2020-05-05;Hessen;0
2020-05-05;Mecklenburg-Vorpommern;0
2020-05-05;Niedersachsen;0
2020-05-05;Nordrhein-Westfalen;0
2020-05-05;Rheinland-Pfalz;0
2020-05-05;Saarland;0
2020-05-05;Sachsen;0
2020-05-05;Sachsen-Anhalt;0
2020-05-05;Schleswig-Holstein;0
2020-05-05;Thüringen;0
2020-05-06;Baden-Württemberg;0
2020-05-06;Bayern;0
2020-05-06;Berlin;0
2020-05-06;Brandenburg;0
2020-05-06;Bremen;0
2020-05-06;Hamburg;0
2020-05-06;Hessen;0
2020-05-06;Mecklenburg-Vorpommern;0
2020-05-06;Niedersachsen;0
2020-05-06;Nordrhein-Westfalen;0
2020-05-06;Rheinland-Pfalz;0
2020-05-06;Saarland;0
2020-05-06;Sachsen;0
2020-05-06;Sachsen-Anhalt;0
2020-05-06;Schleswig-Holstein;0
2020-05-06;Thüringen;0
2020-05-07;Baden-Württemberg;0
2020-05-07;Bayern;0
2020-05-07;Berlin;0
2020-05-07;Brandenburg;0
2020-05-07;Bremen;0
2020-05-07;Hamburg;0
2020-05-07;Hessen;0
2020-05-07;Mecklenburg-Vorpommern;0
2020-05-07;Niedersachsen;0
2020-05-07;Nordrhein-Westfalen;0
2020-05-07;Rheinland-Pfalz;0
2020-05-07;Saarland;0
2020-05-07;Sachsen;0
2020-05-07;Sachsen-Anhalt;0
2020-05-07;Schleswig-Holstein;0
2020-05-07;Thüringen;0
2020-05-08;Baden-Württemberg;0
2020-05-08;Bayern;0
2020-05-08;Berlin;1
2020-05-08;Brandenburg;0
2020-05-08;Bremen;0
2020-05-08;Hamburg;0
2020-05-08;Hessen;0
2020-05-08;Mecklenburg-Vorpommern;0
2020-05-08;Niedersachsen;0
2020-05-08;Nordrhein-Westfalen;0
2020-05-08;Rheinland-Pfalz;0
2020-05-08;Saarland;0
2020-05-08;Sachsen;0
2020-05-08;Sachsen-Anhalt;0
2020-05-08;Schleswig-Holstein;0
2020-05-08;Thüringen;0
2020-05-09;Baden-Württemberg;0
2020-05-09;Bayern;0
2020-05-09;Berlin;0
2020-05-09;Brandenburg;0
2020-05-09;Bremen;0
2020-05-09;Hamburg;0
2020-05-09;Hessen;0
2020-05-09;Mecklenburg-Vorpommern;0
2020-05-09;Niedersachsen;0
2020-05-09;Nordrhein-Westfalen;0
2020-05-09;Rheinland-Pfalz;0
2020-05-09;Saarland;0
2020-05-09;Sachsen;0
2020-05-09;Sachsen-Anhalt;0
2020-05-09;Schleswig-Holstein;0
2020-05-09;Thüringen;0
2020-05-10;Baden-Württemberg;0
2020-05-10;Bayern;0
2020-05-10;Berlin;0
2020-05-10;Brandenburg;0
2020-05-10;Bremen;0
2020-05-10;Hamburg;0
2020-05-10;Hessen;0
2020-05-10;Mecklenburg-Vorpommern;0
2020-05-10;Niedersachsen;0
2020-05-10;Nordrhein-Westfalen;0
2020-05-10;Rheinland-Pfalz;0
2020-05-10;Saarland;0
2020-05-10;Sachsen;0
2020-05-10;Sachsen-Anhalt;0
2020-05-10;Schleswig-Holstein;0
2020-05-10;Thüringen;0
2020-05-11;Baden-Württemberg;0
2020-05-11;Bayern;0
2020-05-11;Berlin;0
2020-05-11;Brandenburg;0
2020-05-11;Bremen;0
2020-05-11;Hamburg;0
2020-05-11;Hessen;0
2020-05-11;Mecklenburg-Vorpommern;0
2020-05-11;Niedersachsen;0
2020-05-11;Nordrhein-Westfalen;0
2020-05-11;Rheinland-Pfalz;0
2020-05-11;Saarland;0
2020-05-11;Sachsen;0
2020-05-11;Sachsen-Anhalt;0
2020-05-11;Schleswig-Holstein;0
2020-05-11;Thüringen;0
2020-05-12;Baden-Württemberg;0
2020-05-12;Bayern;0
2020-05-12;Berlin;0
2020-05-12;Brandenburg;0
2020-05-12;Bremen;0
2020-05-12;Hamburg;0
2020-05-12;Hessen;0
2020-05-12;Mecklenburg-Vorpommern;0
2020-05-12;Niedersachsen;0
2020-05-12;Nordrhein-Westfalen;0
2020-05-12;Rheinland-Pfalz;0
2020-05-12;Saarland;0
2020-05-12;Sachsen;0
2020-05-12;Sachsen-Anhalt;0
2020-05-12;Schleswig-Holstein;0
2020-05-12;Thüringen;0
2020-05-13;Baden-Württemberg;0
2020-05-13;Bayern;0
2020-05-13;Berlin;0
2020-05-13;Brandenburg;0
2020-05-13;Bremen;0
2020-05-13;Hamburg;0
2020-05-13;Hessen;0
2020-05-13;Mecklenburg-Vorpommern;0
2020-05-13;Niedersachsen;0
2020-05-13;Nordrhein-Westfalen;0
2020-05-13;Rheinland-Pfalz;0
2020-05-13;Saarland;0
2020-05-13;Sachsen;0
2020-05-13;Sachsen-Anhalt;0
2020-05-13;Schleswig-Holstein;0
2020-05-13;Thüringen;0
2020-05-14;Baden-Württemberg;0
2020-05-14;Bayern;0
2020-05-14;Berlin;0
2020-05-14;Brandenburg;0
2020-05-14;Bremen;0
2020-05-14;Hamburg;0
2020-05-14;Hessen;0
2020-05-14;Mecklenburg-Vorpommern;0
2020-05-14;Niedersachsen;0
2020-05-14;Nordrhein-Westfalen;0
2020-05-14;Rheinland-Pfalz;0
2020-05-14;Saarland;0
2020-05-14;Sachsen;0
2020-05-14;Sachsen-Anhalt;0
2020-05-14;Schleswig-Holstein;0
2020-05-14;Thüringen;0
2020-05-15;Baden-Württemberg;0
2020-05-15;Bayern;0
2020-05-15;Berlin;0
2020-05-15;Brandenburg;0
2020-05-15;Bremen;0
2020-05-15;Hamburg;0
2020-05-15;Hessen;0
2020-05-15;Mecklenburg-Vorpommern;0
2020-05-15;Niedersachsen;0
2020-05-15;Nordrhein-Westfalen;0
2020-05-15;Rheinland-Pfalz;0
2020-05-15;Saarland;0
2020-05-15;Sachsen;0
2020-05-15;Sachsen-Anhalt;0
2020-05-15;Schleswig-Holstein;0
2020-05-15;Thüringen;0
2020-05-16;Baden-Württemberg;0
2020-05-16;Bayern;0
2020-05-16;Berlin;0
2020-05-16;Brandenburg;0
2020-05-16;Bremen;0
2020-05-16;Hamburg;0
2020-05-16;Hessen;0
2020-05-16;Mecklenburg-Vorpommern;0
2020-05-16;Niedersachsen;0
2020-05-16;Nordrhein-Westfalen;0
2020-05-16;Rheinland-Pfalz;0
2020-05-16;Saarland;0
2020-05-16;Sachsen;0
2020-05-16;Sachsen-Anhalt;0
2020-05-16;Schleswig-Holstein;0
2020-05-16;Thüringen;0
2020-05-17;Baden-Württemberg;0
2020-05-17;Bayern;0
2020-05-17;Berlin;0
2020-05-17;Brandenburg;0
2020-05-17;Bremen;0
2020-05-17;Hamburg;0
2020-05-17;Hessen;0
2020-05-17;Mecklenburg-Vorpommern;0
2020-05-17;Niedersachsen;0
2020-05-17;Nordrhein-Westfalen;0
2020-05-17;Rheinland-Pfalz;0
2020-05-17;Saarland;0
2020-05-17;Sachsen;0
2020-05-17;Sachsen-Anhalt;0
2020-05-17;Schleswig-Holstein;0
2020-05-17;Thüringen;0
2020-05-18;Baden-Württemberg;0
2020-05-18;Bayern;0
2020-05-18;Berlin;0
2020-05-18;Brandenburg;0
2020-05-18;Bremen;0
2020-05-18;Hamburg;0
2020-05-18;Hessen;0
2020-05-18;Mecklenburg-Vorpommern;0
2020-05-18;Niedersachsen;0
2020-05-18;Nordrhein-Westfalen;0
2020-05-18;Rheinland-Pfalz;0
2020-05-18;Saarland;0
2020-05-18;Sachsen;0
2020-05-18;Sachsen-Anhalt;0
2020-05-18;Schleswig-Holstein;0
2020-05-18;Thüringen;0
2020-05-19;Baden-Württemberg;0
2020-05-19;Bayern;0
2020-05-19;Berlin;0
2020-05-19;Brandenburg;0
2020-05-19;Bremen;0
2020-05-19;Hamburg;0
2020-05-19;Hessen;0
2020-05-19;Mecklenburg-Vorpommern;0
2020-05-19;Niedersachsen;0
2020-05-19;Nordrhein-Westfalen;0
2020-05-19;Rheinland-Pfalz;0
2020-05-19;Saarland;0
2020-05-19;Sachsen;0
2020-05-19;Sachsen-Anhalt;0
2020-05-19;Schleswig-Holstein;0
2020-05-19;Thüringen;0
2020-05-20;Baden-Württemberg;0
2020-05-20;Bayern;0
2020-05-20;Berlin;0
2020-05-20;Brandenburg;0
2020-05-20;Bremen;0
2020-05-20;Hamburg;0
2020-05-20;Hessen;0
2020-05-20;Mecklenburg-Vorpommern;0
2020-05-20;Niedersachsen;0
2020-05-20;Nordrhein-Westfalen;0
2020-05-20;Rheinland-Pfalz;0
2020-05-20;Saarland;0
2020-05-20;Sachsen;0
2020-05-20;Sachsen-Anhalt;0
2020-05-20;Schleswig-Holstein;0
2020-05-20;Thüringen;0
2020-05-21;Baden-Württemberg;1
2020-05-21;Bayern;1
2020-05-21;Berlin;1
2020-05-21;Brandenburg;1
2020-05-21;Bremen;1
2020-05-21;Hamburg;1
2020-05-21;Hessen;1
2020-05-21;Mecklenburg-Vorpommern;1
2020-05-21;Niedersachsen;1
2020-05-21;Nordrhein-Westfalen;1
2020-05-21;Rheinland-Pfalz;1
2020-05-21;Saarland;1
2020-05-21;Sachsen;1
2020-05-21;Sachsen-Anhalt;1
2020-05-21;Schleswig-Holstein;1
2020-05-21;Thüringen;1
2020-05-22;Baden-Württemberg;0
2020-05-22;Bayern;0
2020-05-22;Berlin;0
2020-05-22;Brandenburg;0
2020-05-22;Bremen;0
2020-05-22;Hamburg;0
2020-05-22;Hessen;0
2020-05-22;Mecklenburg-Vorpommern;0
2020-05-22;Niedersachsen;0
2020-05-22;Nordrhein-Westfalen;0
2020-05-22;Rheinland-Pfalz;0
2020-05-22;Saarland;0
2020-05-22;Sachsen;0
2020-05-22;Sachsen-Anhalt;0
2020-05-22;Schleswig-Holstein;0
2020-05-22;Thüringen;0
2020-05-23;Baden-Württemberg;0
2020-05-23;Bayern;0
2020-05-23;Berlin;0
2020-05-23;Brandenburg;0
2020-05-23;Bremen;0
2020-05-23;Hamburg;0
2020-05-23;Hessen;0
2020-05-23;Mecklenburg-Vorpommern;0
2020-05-23;Niedersachsen;0
2020-05-23;Nordrhein-Westfalen;0
2020-05-23;Rheinland-Pfalz;0
2020-05-23;Saarland;0
2020-05-23;Sachsen;0
2020-05-23;Sachsen-Anhalt;0
2020-05-23;Schleswig-Holstein;0
2020-05-23;Thüringen;0
2020-05-24;Baden-Württemberg;0
2020-05-24;Bayern;0
2020-05-24;Berlin;0
2020-05-24;Brandenburg;0
2020-05-24;Bremen;0
2020-05-24;Hamburg;0
2020-05-24;Hessen;0
2020-05-24;Mecklenburg-Vorpommern;0
2020-05-24;Niedersachsen;0
2020-05-24;Nordrhein-Westfalen;0
2020-05-24;Rheinland-Pfalz;0
2020-05-24;Saarland;0
2020-05-24;Sachsen;0
2020-05-24;Sachsen-Anhalt;0
2020-05-24;Schleswig-Holstein;0
2020-05-24;Thüringen;0
2020-05-25;Baden-Württemberg;0
2020-05-25;Bayern;0
2020-05-25;Berlin;0
2020-05-25;Brandenburg;0
2020-05-25;Bremen;0
2020-05-25;Hamburg;0
2020-05-25;Hessen;0
2020-05-25;Mecklenburg-Vorpommern;0
2020-05-25;Niedersachsen;0
2020-05-25;Nordrhein-Westfalen;0
2020-05-25;Rheinland-Pfalz;0
2020-05-25;Saarland;0
2020-05-25;Sachsen;0
2020-05-25;Sachsen-Anhalt;0
2020-05-25;Schleswig-Holstein;0
2020-05-25;Thüringen;0
2020-05-26;Baden-Württemberg;0
2020-05-26;Bayern;0
2020-05-26;Berlin;0
2020-05-26;Brandenburg;0
2020-05-26;Bremen;0
2020-05-26;Hamburg;0
2020-05-26;Hessen;0
2020-05-26;Mecklenburg-Vorpommern;0
2020-05-26;Niedersachsen;0
2020-05-26;Nordrhein-Westfalen;0
2020-05-26;Rheinland-Pfalz;0
2020-05-26;Saarland;0
2020-05-26;Sachsen;0
2020-05-26;Sachsen-Anhalt;0
2020-05-26;Schleswig-Holstein;0
2020-05-26;Thüringen;0
2020-05-27;Baden-Württemberg;0
2020-05-27;Bayern;0
2020-05-27;Berlin;0
2020-05-27;Brandenburg;0
2020-05-27;Bremen;0
2020-05-27;Hamburg;0
2020-05-27;Hessen;0
2020-05-27;Mecklenburg-Vorpommern;0
2020-05-27;Niedersachsen;0
2020-05-27;Nordrhein-Westfalen;0
2020-05-27;Rheinland-Pfalz;0
2020-05-27;Saarland;0
2020-05-27;Sachsen;0
2020-05-27;Sachsen-Anhalt;0
2020-05-27;Schleswig-Holstein;0
2020-05-27;Thüringen;0
2020-05-28;Baden-Württemberg;0
2020-05-28;Bayern;0
2020-05-28;Berlin;0
2020-05-28;Brandenburg;0
2020-05-28;Bremen;0
2020-05-28;Hamburg;0
2020-05-28;Hessen;0
2020-05-28;Mecklenburg-Vorpommern;0
2020-05-28;Niedersachsen;0
2020-05-28;Nordrhein-Westfalen;0
2020-05-28;Rheinland-Pfalz;0
2020-05-28;Saarland;0
2020-05-28;Sachsen;0
2020-05-28;Sachsen-Anhalt;0
2020-05-28;Schleswig-Holstein;0
2020-05-28;Thüringen;0
2020-05-29;Baden-Württemberg;0
2020-05-29;Bayern;0
2020-05-29;Berlin;0
2020-05-29;Brandenburg;0
2020-05-29;Bremen;0
2020-05-29;Hamburg;0
2020-05-29;Hessen;0
2020-05-29;Mecklenburg-Vorpommern;0
2020-05-29;Niedersachsen;0
2020-05-29;Nordrhein-Westfalen;0
2020-05-29;Rheinland-Pfalz;0
2020-05-29;Saarland;0
2020-05-29;Sachsen;0
2020-05-29;Sachsen-Anhalt;0
2020-05-29;Schleswig-Holstein;0
2020-05-29;Thüringen;0
2020-05-30;Baden-Württemberg;0
2020-05-30;Bayern;0
2020-05-30;Berlin;0
2020-05-30;Brandenburg;0
2020-05-30;Bremen;0
2020-05-30;Hamburg;0
2020-05-30;Hessen;0
2020-05-30;Mecklenburg-Vorpommern;0
2020-05-30;Niedersachsen;0
2020-05-30;Nordrhein-Westfalen;0
2020-05-30;Rheinland-Pfalz;0
2020-05-30;Saarland;0
2020-05-30;Sachsen;0
2020-05-30;Sachsen-Anhalt;0
2020-05-30;Schleswig-Holstein;0
2020-05-30;Thüringen;0
2020-05-31;Baden-Württemberg;0
2020-05-31;Bayern;0
2020-05-31;Berlin;0
2020-05-31;Brandenburg;1
2020-05-31;Bremen;0
2020-05-31;Hamburg;0
2020-05-31;Hessen;0
2020-05-31;Mecklenburg-Vorpommern;0
2020-05-31;Niedersachsen;0
2020-05-31;Nordrhein-Westfalen;0
2020-05-31;Rheinland-Pfalz;0
2020-05-31;Saarland;0
2020-05-31;Sachsen;0
2020-05-31;Sachsen-Anhalt;0
2020-05-31;Schleswig-Holstein;0
2020-05-31;Thüringen;0
2020-06-01;Baden-Württemberg;1
2020-06-01;Bayern;1
2020-06-01;Berlin;1
2020-06-01;Brandenburg;1
2020-06-01;Bremen;1
2020-06-01;Hamburg;1
2020-06-01;Hessen;1
